Radius (Å),RDF
0.05,0.0
0.15000000000000002,0.0
0.25,0.0
0.35000000000000003,0.0
0.45,0.0
0.55,0.0
0.6500000000000001,0.0
0.75,0.0
0.8500000000000001,0.0
0.95,0.0
1.05,0.0
1.1500000000000001,0.0
1.25,0.0
1.35,0.0
1.4500000000000002,0.0
1.55,0.0
1.6500000000000001,0.0
1.75,0.0
1.85,0.0
1.9500000000000002,0.0
2.05,0.0
2.1500000000000004,0.0
2.25,0.0
2.3500000000000005,0.0
2.45,0.0
2.55,0.0
2.6500000000000004,0.0
2.75,0.0
2.8500000000000005,0.002078086679991339
2.95,0.11669415986795996
3.05,1.0593772828991581
3.1500000000000004,3.0414687642768494
3.25,4.298432541866864
3.3500000000000005,4.024201973435786
3.45,3.1297063273627312
3.55,2.3409024165495578
3.6500000000000004,1.8895140744079406
3.75,1.6556969919972566
3.8500000000000005,1.5780653158883258
3.95,1.589738632189484
4.050000000000001,1.6311618162680483
4.15,1.689137781856507
4.25,1.7581402671543012
4.35,1.8364773258438178
4.45,1.9127047506160797
4.550000000000001,1.9773139876916364
4.65,2.0288765049680593
4.75,2.056486090383606
4.8500000000000005,2.0780815106180084
4.95,2.065508225445779
5.050000000000001,2.0558685824791985
5.15,2.0307367932642397
5.25,1.9924985011878875
5.3500000000000005,1.9367388070715108
5.45,1.8775675990891791
5.550000000000001,1.8245469867760264
5.65,1.7832686650612115
5.75,1.7307853592473421
5.8500000000000005,1.6921502885418784
5.95,1.6610694884304085
6.050000000000001,1.6360418990707797
6.15,1.6313422352489364
6.25,1.637994636077073
6.3500000000000005,1.6691990210830108
6.45,1.6976116196929045
6.550000000000001,1.733469461302717
6.65,1.7746941956920637
6.75,1.803732693730911
6.8500000000000005,1.8470771925929348
6.95,1.8844207133346051
7.050000000000001,1.907681807423388
7.15,1.9289060258064634
7.25,1.9370616764760922
7.3500000000000005,1.938484703421162
7.45,1.9344202398659414
7.550000000000001,1.9253610272572086
7.65,1.9086140232013855
7.75,1.8929092840526074
7.8500000000000005,1.8713475287897932
7.95,1.8490350713189083
8.05,1.8297648185312951
8.15,1.816301152055091
8.25,1.8037596787265617
8.350000000000001,1.8011478321738275
8.45,1.7949764762109055
8.55,1.7883005057674046
8.65,1.7921878605928216
8.75,1.7888670229348729
8.850000000000001,1.7970040821333573
8.95,1.7999049411358325
9.05,1.8057198801513106
9.15,1.8083510811156291
9.25,1.812661438542962
9.350000000000001,1.8141027883235508
9.45,1.8176089028966649
9.55,1.819133152406647
9.650000000000002,1.8159488048413397
9.75,1.8187511007726567
9.850000000000001,1.8172022340513283
9.95,1.8124777544146968
10.05,1.812086391074218
10.150000000000002,1.810424461459224
10.25,1.8122837221471735
10.350000000000001,1.8086444539620818
10.45,1.8080421143543841
10.55,1.8048200663973342
10.650000000000002,1.8030055217050602
10.75,1.806866937664217
10.850000000000001,1.804705366173102
10.95,1.8051202364182413
11.05,1.8032288857182586
11.150000000000002,1.805253459629236
11.25,1.8039408293650825
11.350000000000001,1.8023763682751992
11.45,1.799665441001274
11.55,1.7973150618084204
11.650000000000002,1.7960444157970339
11.75,1.7978712232987113
11.850000000000001,1.7939795776203846
11.95,1.7922537444215625
12.05,1.7876077834337103
12.150000000000002,1.7893711806685602
12.25,1.7831806232243772
12.350000000000001,1.7829462973979593
12.45,1.7827403291907866
12.55,1.7777293838234265
12.650000000000002,1.7791038599639866
12.75,1.7792650847954443
12.850000000000001,1.7789096005005125
12.95,1.7775396624101818
13.05,1.778168436548306
13.150000000000002,1.7745991189268606
13.25,1.776955379811996
13.350000000000001,1.7735786928245707
13.45,1.7713611350039271
13.55,1.7727654700684337
13.650000000000002,1.7702861776767063
13.75,1.7726724885021976
13.850000000000001,1.770986680744645
13.95,1.7693383777310068
14.05,1.7673367772884279
14.150000000000002,1.7638796735424105
14.25,1.7616850972861244
14.350000000000001,1.763670067056028
14.45,1.7602416710508717
14.55,1.759514796970105
14.650000000000002,1.757352546032383
14.75,1.7568625482914035
14.850000000000001,1.7549060641265424
14.95,1.7513411325102926
