Radius (Å),RDF
0.05,0.0
0.15000000000000002,0.0
0.25,0.0
0.35000000000000003,0.0
0.45,0.0
0.55,0.0
0.6500000000000001,0.0
0.75,0.0
0.8500000000000001,0.0
0.95,0.0
1.05,0.0
1.1500000000000001,0.0
1.25,0.0
1.35,0.0
1.4500000000000002,0.0
1.55,0.0
1.6500000000000001,0.0
1.75,0.0
1.85,0.0
1.9500000000000002,0.0
2.05,0.0
2.1500000000000004,0.0
2.25,0.0
2.3500000000000005,0.0
2.45,0.0
2.55,0.0
2.6500000000000004,0.0
2.75,0.0
2.8500000000000005,0.0036667567213083336
2.95,0.08083973985139362
3.05,0.9899892902097644
3.1500000000000004,3.197367335042229
3.25,4.7164963900305965
3.3500000000000005,4.223407253633776
3.45,3.1747157650535063
3.55,2.1251582203756003
3.6500000000000004,1.4239989502543142
3.75,1.1388638917573843
3.8500000000000005,0.9925116765409044
3.95,0.9614041635283979
4.050000000000001,0.9779747491868264
4.15,1.0469651873223977
4.25,1.113315128026944
4.35,1.1547508118148655
4.45,1.279378083431033
4.550000000000001,1.2857349781361815
4.65,1.3282683648145028
4.75,1.3402827110576103
4.8500000000000005,1.33984953036369
4.95,1.3364591980362928
5.050000000000001,1.30021294709566
5.15,1.1867983299743656
5.25,1.1828469658543466
5.3500000000000005,1.1722066749482412
5.45,1.0866231609322365
5.550000000000001,1.0921387808144722
5.65,1.0437460785665147
5.75,1.0210779902239027
5.8500000000000005,0.9776184701014049
5.95,1.0067273851339216
6.050000000000001,0.962586298975715
6.15,0.9222351064269954
6.25,0.9029594036404801
6.3500000000000005,0.8925350832606163
6.45,0.9334335258294669
6.550000000000001,0.9232881755182174
6.65,0.9461032673487931
6.75,0.960909985970882
6.8500000000000005,0.9807669670197058
6.95,1.003847255217353
7.050000000000001,1.038336934465032
7.15,1.00882586073189
7.25,0.9920880993007949
7.3500000000000005,1.0092241798472938
7.45,1.0048692354075062
7.550000000000001,0.9399016486384372
7.65,0.9351533671534518
7.75,0.8938988895188251
7.8500000000000005,0.8969975413457487
7.95,0.8858543013575845
8.05,0.8429282004067724
8.15,0.8275015090424257
8.25,0.813116606435895
8.350000000000001,0.7951067493907416
8.45,0.7994782383289981
8.55,0.7825714355694467
8.65,0.7681547921656529
8.75,0.783872377794551
8.850000000000001,0.776011686938678
8.95,0.7473342083710782
9.05,0.7529023827228146
9.15,0.7233733653194576
9.25,0.7219182490097945
9.350000000000001,0.7008497559085618
9.45,0.6975393081835856
9.55,0.6987568031174812
9.650000000000002,0.6972416242819443
9.75,0.690519272394542
9.850000000000001,0.6902909144310498
9.95,0.6792823302781712
10.05,0.6858379476328539
10.150000000000002,0.6571506922885721
10.25,0.6534807417956323
10.350000000000001,0.646788442511
10.45,0.6409217330513044
10.55,0.6376501714012253
10.650000000000002,0.6543294039577743
10.75,0.6344845086858875
10.850000000000001,0.6363092974142535
10.95,0.6330526129793165
11.05,0.6291232709788515
11.150000000000002,0.6217645483879967
11.25,0.5994357568510263
11.350000000000001,0.6045505714480744
11.45,0.5824907855700532
11.55,0.561982600796925
11.650000000000002,0.5479989003936698
11.75,0.522565247753189
11.850000000000001,0.510547589760352
11.95,0.48763148393322076
12.05,0.45821295282547714
12.150000000000002,0.45822728739256063
12.25,0.43868716141415265
12.350000000000001,0.41832233950681835
12.45,0.40597932352168964
12.55,0.3887422513666825
12.650000000000002,0.3771520075921492
12.75,0.3711700372139576
12.850000000000001,0.3564143949799149
12.95,0.33853119710942764
13.05,0.3287431854641249
13.150000000000002,0.3237830653023511
13.25,0.31230641275007254
13.350000000000001,0.29600473178907966
13.45,0.2991400447653499
13.55,0.2939560156398474
13.650000000000002,0.2825047184936739
13.75,0.27438264684930497
13.850000000000001,0.26432875971278297
13.95,0.2588255342091619
14.05,0.2560767232631102
14.150000000000002,0.24873060261815297
14.25,0.24479858993135775
14.350000000000001,0.23813173806433735
14.45,0.23049949415269794
14.55,0.22887618709059793
14.650000000000002,0.2171128865800831
14.75,0.216080514292695
14.850000000000001,0.21050164925409492
14.95,0.21122263352320328
