Radius (Å),RDF
0.05,0.0
0.15000000000000002,0.0
0.25,0.0
0.35000000000000003,0.0
0.45,0.0
0.55,0.0
0.6500000000000001,0.0
0.75,0.0
0.8500000000000001,0.0
0.95,0.0
1.05,0.0
1.1500000000000001,0.0
1.25,0.0
1.35,0.0
1.4500000000000002,0.0
1.55,0.0
1.6500000000000001,0.0
1.75,0.0
1.85,0.0
1.9500000000000002,0.0
2.05,0.0
2.1500000000000004,0.0
2.25,0.0
2.3500000000000005,0.0
2.45,0.0
2.55,0.0
2.6500000000000004,0.0
2.75,0.0
2.8500000000000005,0.014780316368629573
2.95,0.09706057705259294
3.05,1.1668337936807376
3.1500000000000004,3.568484878177976
3.25,4.9696522193503325
3.3500000000000005,3.9768772665839656
3.45,3.25905533889666
3.55,2.4648855115030393
3.6500000000000004,1.7106761644062547
3.75,1.454078309021193
3.8500000000000005,1.5227159830432757
3.95,1.3613244375859683
4.050000000000001,1.4853210740155174
4.15,1.7480417195253972
4.25,1.7165199617707565
4.35,1.973746201694889
4.45,2.0630383394898355
4.550000000000001,2.237748849299277
4.65,2.2545154339216884
4.75,2.282836541819849
4.8500000000000005,2.4982256226573774
4.95,2.2032315618632285
5.050000000000001,2.432943367326546
5.15,2.1285572289384724
5.25,2.1599330937338306
5.3500000000000005,2.107265192326609
5.45,2.02079665868797
5.550000000000001,2.066205751656588
5.65,1.7872839557013085
5.75,1.7805431885246905
5.8500000000000005,1.831280621499896
5.95,1.605272779632075
6.050000000000001,1.7024720759370857
6.15,1.7163032275326777
6.25,1.7251458332259744
6.3500000000000005,1.6938095635521428
6.45,1.80253996728527
6.550000000000001,1.699758433114699
6.65,1.7543922393356777
6.75,1.7730633464874705
6.8500000000000005,1.8946282759081197
6.95,1.749627066373847
7.050000000000001,1.752721514252323
7.15,1.8856642465434956
7.25,1.768625068045274
7.3500000000000005,1.6988370023669064
7.45,1.634673052203295
7.550000000000001,1.580022908156838
7.65,1.4688616838352426
7.75,1.3355862000263174
7.8500000000000005,1.3138368783554184
7.95,1.1750675958842691
8.05,1.0872620527840537
8.15,1.1343397808814197
8.25,1.0573352719521842
8.350000000000001,1.0521619943325902
8.45,0.9690982877985358
8.55,0.9317507147839929
8.65,0.8996538060874208
8.75,0.8847597498222418
8.850000000000001,0.8819657667957201
8.95,0.7890823038259416
9.05,0.8446698552343026
9.15,0.7415293601355876
9.25,0.7178846513426684
9.350000000000001,0.7128869752745921
9.45,0.6660634661208853
9.55,0.6913446055589798
9.650000000000002,0.6107806342756644
9.75,0.6015357286427798
9.850000000000001,0.6167333916955601
9.95,0.598144071887736
10.05,0.5580070505713814
10.150000000000002,0.5702814697506619
10.25,0.532354937303923
10.350000000000001,0.488214529945582
10.45,0.5043070037762621
10.55,0.5285246866970499
10.650000000000002,0.479148393567646
10.75,0.4598746691079562
10.850000000000001,0.46535856923546004
10.95,0.46433916010260795
11.05,0.43321811658045545
11.150000000000002,0.3958926501027436
11.25,0.3955688345917664
11.350000000000001,0.4026034040170559
11.45,0.4164393455933431
11.55,0.38985657763558085
11.650000000000002,0.3728565244200194
11.75,0.3342184942145573
11.850000000000001,0.33757473854677006
11.95,0.35626685439460215
12.05,0.3617998794020648
12.150000000000002,0.35912186819775604
12.25,0.2978523795916661
12.350000000000001,0.3306440452913582
12.45,0.31168413604223827
12.55,0.273977342243313
12.650000000000002,0.28227142510673614
12.75,0.2708481954573665
12.850000000000001,0.26446541249347183
12.95,0.26510622902156605
13.05,0.26363666114973544
13.150000000000002,0.2654399149419426
13.25,0.23954349628661897
13.350000000000001,0.24878151877133084
13.45,0.2434272104770813
13.55,0.2299985874948042
13.650000000000002,0.21917572165041144
13.75,0.21824479073252223
13.850000000000001,0.23116564090134045
13.95,0.21942717182815133
14.05,0.22797576776368036
14.150000000000002,0.21303557448827531
14.25,0.22550248711341436
14.350000000000001,0.22730239051587936
14.45,0.1970288153806191
14.55,0.20003794732475824
14.650000000000002,0.18125438222567175
14.75,0.20832284567267834
14.850000000000001,0.16931088894767465
14.95,0.19539310228211137
