Radius (Å),RDF
0.05,0.0
0.15000000000000002,0.0
0.25,0.0
0.35000000000000003,0.0
0.45,0.0
0.55,0.0
0.6500000000000001,0.0
0.75,0.0
0.8500000000000001,0.0
0.95,0.0
1.05,0.0
1.1500000000000001,0.0
1.25,0.0
1.35,0.0
1.4500000000000002,0.0
1.55,0.0
1.6500000000000001,0.0
1.75,0.0
1.85,0.0
1.9500000000000002,0.0
2.05,0.0
2.1500000000000004,0.0
2.25,0.0
2.3500000000000005,0.0
2.45,0.0
2.55,0.0
2.6500000000000004,0.0
2.75,0.0
2.8500000000000005,0.0015340623273537293
2.95,0.07240122965432914
3.05,0.9687192645936151
3.1500000000000004,3.2865026225749787
3.25,4.831130571802211
3.3500000000000005,4.469514261660012
3.45,3.197289088099335
3.55,2.1810823864865254
3.6500000000000004,1.5433578013768752
3.75,1.1631490710070846
3.8500000000000005,1.0529386375068028
3.95,1.0292591068210555
4.050000000000001,1.0404128919161013
4.15,1.0810356125590803
4.25,1.2246456534351708
4.35,1.2939185863274334
4.45,1.3285598361947333
4.550000000000001,1.4107886919123531
4.65,1.489579675392709
4.75,1.4451551143975256
4.8500000000000005,1.5161881408805828
4.95,1.4334409728931
5.050000000000001,1.3637050288004193
5.15,1.2867331648637204
5.25,1.285910561951762
5.3500000000000005,1.23288385883108
5.45,1.1836828351658415
5.550000000000001,1.1325098864231524
5.65,1.0878392880466987
5.75,1.1080712237248853
5.8500000000000005,1.0665975819457802
5.95,1.0366096646574472
6.050000000000001,1.0066352797529339
6.15,0.9796545337703839
6.25,0.979592207628405
6.3500000000000005,0.9459750316430726
6.45,0.9668263279107355
6.550000000000001,0.9702612114412207
6.65,1.0018413553655483
6.75,1.0237931795382242
6.8500000000000005,1.0699485253782248
6.95,1.0714129294342565
7.050000000000001,1.1009400301614252
7.15,1.0850210037938932
7.25,1.080527386809002
7.3500000000000005,1.057514358377821
7.45,1.081478028861808
7.550000000000001,1.0057802030670135
7.65,0.9982390767824776
7.75,0.9881980336031368
7.8500000000000005,0.9524037582265186
7.95,0.9460775686507742
8.05,0.8971070110487616
8.15,0.8800122923012689
8.25,0.8719587576522692
8.350000000000001,0.8453100258517625
8.45,0.8453793986154255
8.55,0.8209338926786164
8.65,0.7974653728099682
8.75,0.8102906554159756
8.850000000000001,0.8179248638412231
8.95,0.779475757671553
9.05,0.7809819755101849
9.15,0.7660942716182476
9.25,0.7392666582340567
9.350000000000001,0.7423830262646464
9.45,0.7554013996553277
9.55,0.7442449201107164
9.650000000000002,0.7322254451046631
9.75,0.7271551167143372
9.850000000000001,0.743793362313379
9.95,0.7072589251469054
10.05,0.7230179297885244
10.150000000000002,0.7334064627927284
10.25,0.7224362876690855
10.350000000000001,0.7134049810710812
10.45,0.6935167085183866
10.55,0.6946888191036696
10.650000000000002,0.6942371153806822
10.75,0.6941734482295787
10.850000000000001,0.6641973648700831
10.95,0.6449606461539743
11.05,0.628538416500037
11.150000000000002,0.6093045726062866
11.25,0.5889776896154449
11.350000000000001,0.5653755049204008
11.45,0.5391082691602831
11.55,0.5328180657855591
11.650000000000002,0.5109279467067633
11.75,0.48452120038225166
11.850000000000001,0.4710589236572453
11.95,0.4507079932753963
12.05,0.4313712392042385
12.150000000000002,0.41952373202186444
12.25,0.4101266739212543
12.350000000000001,0.4012151165837625
12.45,0.38504817183372136
12.55,0.37129300015965505
12.650000000000002,0.3549993622921816
12.75,0.3524995687315313
12.850000000000001,0.3435753583806307
12.95,0.3254572299938949
13.05,0.3149468462138707
13.150000000000002,0.31550041684177293
13.25,0.3015182364091745
13.350000000000001,0.297312885932659
13.45,0.28534501454952566
13.55,0.27391435700237177
13.650000000000002,0.2764404201043729
13.75,0.26843654412335866
13.850000000000001,0.2560904548277261
13.95,0.2545354487062403
14.05,0.2483124736959869
14.150000000000002,0.24240692864980845
14.25,0.2315929072798677
14.350000000000001,0.2323750448582332
14.45,0.22603786941719226
14.55,0.21942725535330798
14.650000000000002,0.21484626684946548
14.75,0.20876331052662192
14.850000000000001,0.20706971139883287
14.95,0.2028236057803866
