Radius (Å),RDF
0.05,0.0
0.15000000000000002,0.0
0.25,0.0
0.35000000000000003,0.0
0.45,0.0
0.55,0.0
0.6500000000000001,0.0
0.75,0.0
0.8500000000000001,0.0
0.95,0.0
1.05,0.0
1.1500000000000001,0.0
1.25,0.0
1.35,0.0
1.4500000000000002,0.0
1.55,0.0
1.6500000000000001,0.0
1.75,0.0
1.85,0.0
1.9500000000000002,0.0
2.05,0.0
2.1500000000000004,0.0
2.25,0.0
2.3500000000000005,0.0
2.45,0.0
2.55,0.0
2.6500000000000004,0.0
2.75,0.0
2.8500000000000005,0.0
2.95,0.08637016580972011
3.05,1.2010277605399475
3.1500000000000004,3.5559906283275007
3.25,5.418444968194824
3.3500000000000005,4.237690520518113
3.45,3.3585078486293036
3.55,2.3666778635297363
3.6500000000000004,1.847801134279033
3.75,1.4297545279105677
3.8500000000000005,1.6839860472647505
3.95,1.497223692428613
4.050000000000001,1.7556068290779525
4.15,2.0014149012487126
4.25,2.033348177103012
4.35,2.4616542622630186
4.45,2.4136114513024745
4.550000000000001,2.313926053608695
4.65,2.5158304524524406
4.75,2.076921837406167
4.8500000000000005,2.3420029357425514
4.95,2.4064451661378885
5.050000000000001,2.0941763964635878
5.15,1.9242102890422719
5.25,2.0473251894316453
5.3500000000000005,2.0261372764708634
5.45,1.9030712027495316
5.550000000000001,1.7114004625432921
5.65,1.63690368537031
5.75,1.417429527636305
5.8500000000000005,1.5270728912311944
5.95,1.5169446494963506
6.050000000000001,1.4100046535074802
6.15,1.4395633788816335
6.25,1.4206751985174877
6.3500000000000005,1.332026104310167
6.45,1.3744221217420134
6.550000000000001,1.308761819576406
6.65,1.3888111300375232
6.75,1.3628357691562345
6.8500000000000005,1.403781417910495
6.95,1.4067857796794765
7.050000000000001,1.4071239206090291
7.15,1.4164324838441074
7.25,1.4439400811795762
7.3500000000000005,1.2953939812468875
7.45,1.2858519855611923
7.550000000000001,1.3627752366771841
7.65,1.296822642085375
7.75,1.2956881477267113
7.8500000000000005,1.1714587613022083
7.95,1.1596433164551507
8.05,1.1925845950963498
8.15,1.1610976027116697
8.25,1.0859313528526027
8.350000000000001,1.0928315695369015
8.45,1.0886285006030392
8.55,1.0286650359273497
8.65,1.035005415826315
8.75,0.9321278354634546
8.850000000000001,1.0005441435130618
8.95,0.8744180785707517
9.05,0.8953496214797424
9.15,0.8855674624786881
9.25,0.8822772508933284
9.350000000000001,0.8050755349725345
9.45,0.7641188326289372
9.55,0.694277031473793
9.650000000000002,0.7233944196475554
9.75,0.74709330331879
9.850000000000001,0.6412054826381969
9.95,0.6419445786777697
10.05,0.603219526191338
10.150000000000002,0.6224419095694433
10.25,0.5594681825944953
10.350000000000001,0.5168762782042864
10.45,0.48612753034858547
10.55,0.5105703306215776
10.650000000000002,0.4684217623417942
10.75,0.4977439316993147
10.850000000000001,0.5413356003327431
10.95,0.4535873402475691
11.05,0.48242662284587007
11.150000000000002,0.4142100303922601
11.25,0.438529561138324
11.350000000000001,0.44593632615264733
11.45,0.41660406733503663
11.55,0.40951178041554737
11.650000000000002,0.37913513660852644
11.75,0.3901634741052149
11.850000000000001,0.38201886424286363
11.95,0.3520826738817641
12.05,0.37981273726170145
12.150000000000002,0.3609978186003749
12.25,0.36399288275106945
12.350000000000001,0.3050551462643133
12.45,0.31320088603291313
12.55,0.32436954459851663
12.650000000000002,0.30549972738990977
12.75,0.29938757610180666
12.850000000000001,0.2992345035011426
12.95,0.2916031991214187
13.05,0.2748289362080845
13.150000000000002,0.29006382006390147
13.25,0.2857393358756957
13.350000000000001,0.2720462791955606
13.45,0.28573610898064467
13.55,0.26189436629190815
13.650000000000002,0.27079316254986785
13.75,0.26749219564357996
13.850000000000001,0.2609492952220839
13.95,0.2378208353298445
14.05,0.22239570841939185
14.150000000000002,0.24270801510011375
14.25,0.21082262440759839
14.350000000000001,0.2199982016747699
14.45,0.21309528472412864
14.55,0.20851533686938548
14.650000000000002,0.21401582575650147
14.75,0.1969892573645323
14.850000000000001,0.2025228781525464
14.95,0.19494370105158926
