Radius (Å),RDF
0.05,0.0
0.15000000000000002,0.0
0.25,0.0
0.35000000000000003,0.0
0.45,0.0
0.55,0.0
0.6500000000000001,0.0
0.75,0.0
0.8500000000000001,0.0
0.95,0.0
1.05,0.0
1.1500000000000001,0.0
1.25,0.0
1.35,0.0
1.4500000000000002,0.0
1.55,0.0
1.6500000000000001,0.0
1.75,0.0
1.85,0.0
1.9500000000000002,0.0
2.05,0.0
2.1500000000000004,0.0
2.25,0.0
2.3500000000000005,0.0
2.45,0.0
2.55,0.0
2.6500000000000004,0.0
2.75,0.0
2.8500000000000005,0.0
2.95,0.14941404941777747
3.05,1.2553983097491963
3.1500000000000004,4.405064592355423
3.25,5.0357908131202285
3.3500000000000005,4.625370257259005
3.45,3.5973855846322977
3.55,2.4026671340514327
3.6500000000000004,1.4920441301685525
3.75,1.0458521545291892
3.8500000000000005,1.1973504325548103
3.95,1.1657051893377721
4.050000000000001,1.2657376257914492
4.15,1.7338816616160506
4.25,1.7479237266192564
4.35,2.0796653971609538
4.45,2.2503592955332956
4.550000000000001,2.2356946809438636
4.65,2.52049246538635
4.75,2.6848901993489194
4.8500000000000005,2.501673026441177
4.95,2.153428158410874
5.050000000000001,2.680513437493655
5.15,2.2819937314962306
5.25,2.1654763556921504
5.3500000000000005,2.5541008926757707
5.45,2.1272759993257955
5.550000000000001,2.13454901737479
5.65,2.1135563388551066
5.75,1.909891935718237
5.8500000000000005,1.896212458550635
5.95,1.698303911838088
6.050000000000001,1.702391917072067
6.15,1.6933046430689613
6.25,1.5507186074591834
6.3500000000000005,1.42723864641506
6.45,1.4654259611267821
6.550000000000001,1.775446513566468
6.65,1.7414322064945058
6.75,1.5095476780570718
6.8500000000000005,1.8812017469212463
6.95,1.8005625365144629
7.050000000000001,1.7148014282963688
7.15,1.8104734420144788
7.25,1.7039520436321673
7.3500000000000005,1.633119278822115
7.45,1.4177952227123365
7.550000000000001,1.464328040696573
7.65,1.5675101618682301
7.75,1.455142273264192
7.8500000000000005,1.396663587962476
7.95,1.320990860001307
8.05,1.3749998765710625
8.15,1.0872691517517463
8.25,1.029772474088307
8.350000000000001,0.9488253508417411
8.45,0.8846826003477011
8.55,0.9827357278636589
8.65,0.8386332525173432
8.75,0.8475212246251833
8.850000000000001,0.7790091354622982
8.95,0.680419313177773
9.05,0.6762864398866015
9.15,0.6771506620253008
9.25,0.773646534553843
9.350000000000001,0.6339105700527136
9.45,0.6297504955768248
9.55,0.6023368661652458
9.650000000000002,0.5527649348851679
9.75,0.5963313501281539
9.850000000000001,0.5394325611948783
9.95,0.5067155680200631
10.05,0.5182968105659762
10.150000000000002,0.42826123577733805
10.25,0.48164298709601305
10.350000000000001,0.5453877588713957
10.45,0.4991649438433509
10.55,0.4628140335113517
10.650000000000002,0.4311418007157961
10.75,0.40787891215179367
10.850000000000001,0.4117993524970698
10.95,0.4871476207314919
11.05,0.41834443985723935
11.150000000000002,0.43483356773794
11.25,0.3626171972291312
11.350000000000001,0.3525975876896933
11.45,0.36651916215731306
11.55,0.38281995299697696
11.650000000000002,0.3793675166781489
11.75,0.3759951332564474
11.850000000000001,0.35122041352482125
11.95,0.34844721416859953
12.05,0.31888210467248446
12.150000000000002,0.3047160941437993
12.25,0.3172170665112733
12.350000000000001,0.30921357225005647
12.45,0.28474634221690487
12.55,0.277535511113184
12.650000000000002,0.28918710871090625
12.75,0.322056808936327
12.850000000000001,0.28554981798005147
12.95,0.28118542474684416
13.05,0.2209231334960255
13.150000000000002,0.26791372585724954
13.25,0.24643695240162936
13.350000000000001,0.30090238904956046
13.45,0.27026277373974295
13.55,0.2426601154681451
13.650000000000002,0.18348144479053763
13.75,0.24710390382663242
13.850000000000001,0.22351331112742706
13.95,0.2555957589130123
14.05,0.23230784759974682
14.150000000000002,0.2117505761107976
14.25,0.1852721278616123
14.350000000000001,0.2521038313215574
14.45,0.1780314035057073
14.55,0.19224050250272512
14.650000000000002,0.21162908586423063
14.75,0.196691432224019
14.850000000000001,0.19433664070545195
14.95,0.17996814541047088
